FID,FID_fine_g,OBJECTID,StreamID,SHAPE_Leng,FID_C2VSim,NodeID,X,Y
3642,88,89,89,28889.617890099998000,5071,5072,577981.344089000020000,4346198.445899999700000
3643,84,85,85,67649.993193000002000,5424,5425,586047.507423999950000,4346256.318920000500000
3644,87,88,88,106637.417120000000000,4805,4806,565315.525836999990000,4346378.819020000300000
3645,94,95,95,60504.603137300001000,6092,6093,618508.906239000030000,4346459.555019999900000
3646,85,86,86,71371.727878399994000,5431,5432,591337.770341000050000,4346464.709959999700000
3647,84,85,85,67649.993193000002000,5252,5253,584579.066847000040000,4346719.341000000000000
3648,94,95,95,60504.603137300001000,5989,5990,617701.018877999970000,4346741.609930000300000
3649,84,85,85,67649.993193000002000,5339,5340,586378.237152999970000,4346851.632969999700000
3650,94,95,95,60504.603137300001000,5996,5997,618944.563071000040000,4346966.505930000000000
3651,84,85,85,67649.993193000002000,5337,5338,585227.297375999970000,4347023.611979999600000
3652,88,89,89,28889.617890099998000,4988,4989,578044.511193000010000,4347062.152909999700000
3653,87,88,88,106637.417120000000000,4806,4807,565667.055565000050000,4347087.036999999500000
3654,85,86,86,71371.727878399994000,5432,5433,591750.521190000000000,4347110.294990000300000
3655,94,95,95,60504.603137300001000,5995,5996,618296.332541999990000,4347284.006989999700000
3656,84,85,85,67649.993193000002000,5253,5254,584380.629087000040000,4347446.946000000500000
3657,84,85,85,67649.993193000002000,5338,5339,585849.069536000020000,4347486.633929999500000
3658,88,89,89,28889.617890099998000,5075,5076,578633.876697000000000,4347618.682959999900000
3659,85,86,86,71371.727878399994000,5348,5349,592449.022566000000000,4347734.712910000200000
3660,94,95,95,60504.603137300001000,5990,5991,617952.373630000050000,4347879.320009999900000
3661,87,88,88,106637.417120000000000,4807,4808,565872.368205999960000,4347895.188939999800000
3662,94,95,95,60504.603137300001000,5991,5992,618785.812735000040000,4347919.007950000500000
3663,88,89,89,28889.617890099998000,5076,5077,579229.886298000000000,4348122.237900000100000
3664,84,85,85,67649.993193000002000,5167,5168,584618.754527000010000,4348227.468999999600000
3665,85,86,86,71371.727878399994000,5349,5350,592914.690151000050000,4348369.713999999700000
3666,94,95,95,60504.603137300001000,5992,5993,618455.082877999990000,4348620.154960000000000
3667,87,88,88,106637.417120000000000,4808,4809,565597.123533000010000,4348644.577999999700000
3668,88,89,89,28889.617890099998000,4992,4993,579424.459481999980000,4348899.718990000000000
3669,84,85,85,67649.993193000002000,5168,5169,584870.109151000040000,4348955.074000000000000
3670,85,86,86,71371.727878399994000,5264,5265,592988.773735000050000,4349269.298890000200000
3671,94,95,95,60504.603137300001000,5900,5901,618230.186749999990000,4349400.677969999600000
3672,87,88,88,106637.417120000000000,4809,4810,565182.147916999990000,4349436.502989999900000
3673,84,85,85,67649.993193000002000,5084,5085,584975.942751000050000,4349656.221010000400000
3674,88,89,89,28889.617890099998000,4993,4994,579735.319642000020000,4349716.157900000000000
3675,94,95,95,60504.603137300001000,5901,5902,618031.748734000020000,4350048.907979999700000
3676,85,86,86,71371.727878399994000,5265,5266,593412.107879000020000,4350105.384010000200000
3677,87,88,88,106637.417120000000000,4726,4727,565653.090124999990000,4350136.802000000100000
3678,94,95,95,60504.603137300001000,5994,5995,618640.291711000030000,4350207.657929999800000
3679,84,85,85,67649.993193000002000,4999,5000,584036.670046000040000,4350291.222989999700000
3680,84,85,85,67649.993193000002000,5085,5086,584777.504734999970000,4350436.744009999600000
3681,88,89,89,28889.617890099998000,4994,4995,579682.775769999950000,4350456.489930000200000
3682,93,94,94,13724.582316300000000,5903,5904,618336.020221999960000,4350710.367949999900000
3683,94,95,95,60504.603137300001000,5903,5904,618336.020221999960000,4350710.367949999900000
3684,85,86,86,71371.727878399994000,5266,5267,594068.275943999990000,4350772.136009999600000
3685,84,85,85,67649.993193000002000,5000,5001,583586.877533999970000,4350833.619920000400000
3686,87,88,88,106637.417120000000000,4725,4726,565891.793486000040000,4350934.849999999600000
3687,93,94,94,13724.582316300000000,5905,5906,618922.510335000000000,4351063.956939999900000
3688,88,89,89,28889.617890099998000,4907,4908,579666.277466000060000,4351264.096979999900000
3689,93,94,94,13724.582316300000000,5647,5648,622857.115778999990000,4351315.784020000100000
3690,93,94,94,13724.582316300000000,5648,5649,624276.884100000020000,4351359.094990000100000
3691,94,95,95,60504.603137300001000,5904,5905,617939.144445999990000,4351398.285899999600000
3692,93,94,94,13724.582316300000000,5650,5651,626766.909446000010000,4351402.413780000100000
3693,84,85,85,67649.993193000002000,5001,5002,583626.564957999970000,4351561.224910000300000
3694,87,88,88,106637.417120000000000,4654,4655,566431.822286000010000,4351598.237010000300000
3695,85,86,86,71371.727878399994000,5181,5182,594152.942695999980000,4351671.720909999700000
3696,84,85,85,67649.993193000002000,5089,5090,584327.712351000050000,4351746.434000000400000
3697,93,94,94,13724.582316300000000,5651,5652,627860.201479000040000,4351795.741010000000000
3698,93,94,94,13724.582316300000000,5819,5820,619161.839742999990000,4351873.521999999900000
3699,88,89,89,28889.617890099998000,4908,4909,579508.275290000020000,4351974.253010000100000
3700,93,94,94,13724.582316300000000,5739,5740,621280.901248999990000,4352002.851920000300000
3701,94,95,95,60504.603137300001000,5818,5819,618402.166142000000000,4352033.286989999900000
3702,93,94,94,13724.582316300000000,5652,5653,629698.322568999950000,4352051.400019999600000
3703,88,89,89,28889.617890099998000,4823,4824,578762.411226000050000,4352231.283920000300000
3704,93,94,94,13724.582316300000000,5649,5650,625636.576645000020000,4352267.184980000400000
3705,87,88,88,106637.417120000000000,4652,4653,566467.191501999970000,4352339.803980000300000
3706,93,94,94,13724.582316300000000,5821,5822,620016.545663999980000,4352417.421009999700000
3707,84,85,85,67649.993193000002000,5003,5004,584526.150238999980000,4352553.414990000400000
3708,85,86,86,71371.727878399994000,5182,5183,594332.859751999960000,4352613.638989999900000
3709,88,89,89,28889.617890099998000,4822,4823,578074.493144999960000,4352641.389010000000000
3710,92,93,93,12437.610361499999000,5820,5821,619226.630910999960000,4352685.806930000000000
3711,93,94,94,13724.582316300000000,5820,5821,619226.630910999960000,4352685.806930000000000
3712,94,95,95,60504.603137300001000,5732,5733,618521.228926999960000,4352734.434000000400000
3713,92,93,93,12437.610361499999000,5562,5563,626613.308165999940000,4352799.339979999700000
3714,92,93,93,12437.610361499999000,5646,5647,622493.373953999950000,4352972.829900000200000
3715,87,88,88,106637.417120000000000,4653,4654,566238.102093999970000,4353065.064020000400000
3716,84,85,85,67649.993193000002000,5004,5005,583917.607261999980000,4353122.269910000300000
3717,92,93,93,12437.610361499999000,5560,5561,623948.341251999950000,4353255.741010000000000
3718,92,93,93,12437.610361499999000,5738,5739,620996.166913000050000,4353289.578959999600000
3719,94,95,95,60504.603137300001000,5734,5735,618891.646335000060000,4353342.976979999800000
3720,88,89,89,28889.617890099998000,4821,4822,577585.012952000020000,4353382.223949999500000
3721,92,93,93,12437.610361499999000,5561,5562,625476.225668999950000,4353412.831949999600000
3722,85,86,86,71371.727878399994000,5183,5184,594459.859944000030000,4353534.390990000200000
3723,92,93,93,12437.610361499999000,5735,5736,619664.358400000030000,4353589.285969999600000
3724,87,88,88,106637.417120000000000,4583,4584,566179.579341999950000,4353780.715990000400000
3725,84,85,85,67649.993193000002000,4917,4918,583864.690525999990000,4353902.792019999600000
3726,92,93,93,12437.610361499999000,5563,5564,628347.982471999950000,4353920.953940000400000
3727,94,95,95,60504.603137300001000,5638,5639,618455.082877999990000,4353951.519949999600000
3728,88,89,89,28889.617890099998000,4738,4739,577664.388184000040000,4354123.058899999600000
3729,87,88,88,106637.417120000000000,4584,4585,565548.272845000030000,4354205.275990000000000
3730,92,93,93,12437.610361499999000,5564,5565,630480.901258000060000,4354276.422989999900000
3731,85,86,86,71371.727878399994000,5185,5186,594787.944039999970000,4354539.809999999600000
3732,94,95,95,60504.603137300001000,5639,5640,617846.540030000030000,4354586.520910000400000
3733,84,85,85,67649.993193000002000,4916,4917,583454.585438000040000,4354643.626960000000000
3734,87,88,88,106637.417120000000000,4585,4586,565005.971917000020000,4354672.557009999600000
3735,88,89,89,28889.617890099998000,4665,4666,577733.672537000030000,4354897.526990000200000
3736,85,86,86,71371.727878399994000,5186,5187,594893.777512999950000,4355270.061010000300000
3737,94,95,95,60504.603137300001000,5640,5641,618111.123838000000000,4355300.898000000000000
3738,87,88,88,106637.417120000000000,4522,4523,564802.718028999980000,4355396.264019999700000
3739,84,85,85,67649.993193000002000,4830,4831,583666.252637999950000,4355463.837009999900000
3740,94,95,95,60504.603137300001000,5641,5642,618322.791038000020000,4356041.732950000100000
3741,85,86,86,71371.727878399994000,5102,5103,594756.193896000040000,4356137.896019999900000
3742,87,88,88,106637.417120000000000,4459,4460,564777.263564000020000,4356151.625939999700000
3743,84,85,85,67649.993193000002000,4831,4832,583970.524126000000000,4356164.984020000300000
3744,84,85,85,67649.993193000002000,4921,4922,584870.109151000040000,4356284.046930000200000
3745,94,95,95,60504.603137300001000,5552,5553,618455.082877999990000,4356795.796950000300000
3746,87,88,88,106637.417120000000000,4460,4461,564724.886348000030000,4356838.719960000400000
3747,85,86,86,71371.727878399994000,5103,5104,594883.194089000000000,4356973.981010000200000
3748,94,95,95,60504.603137300001000,5550,5551,617687.789694000040000,4357060.379990000300000
3749,84,85,85,67649.993193000002000,4833,4834,585015.630302999980000,4357064.569939999800000
3750,87,88,88,106637.417120000000000,4462,4463,564128.480204000020000,4357314.650969999800000
3751,85,86,86,71371.727878399994000,5104,5105,595391.195241000040000,4357598.398930000100000
3752,94,95,95,60504.603137300001000,5457,5458,617264.455548999950000,4357708.610899999700000
3753,84,85,85,67649.993193000002000,4747,4748,585042.088670999980000,4357937.695960000200000
3754,87,88,88,106637.417120000000000,4463,4464,564140.328395999970000,4358134.223960000100000
3755,94,95,95,60504.603137300001000,5458,5459,616642.683517000060000,4358317.154009999700000
3756,85,86,86,71371.727878399994000,5191,5192,595740.445929000040000,4358349.817940000400000
3757,84,85,85,67649.993193000002000,4748,4749,585280.214240000000000,4358731.447890000400000
3758,87,88,88,106637.417120000000000,4398,4399,564035.192652000000000,4358936.775890000200000
3759,94,95,95,60504.603137300001000,5371,5372,616391.328764999980000,4359057.988950000100000
3760,94,95,95,60504.603137300001000,5372,5373,617127.598332999970000,4359178.765909999600000
3761,85,86,86,71371.727878399994000,5107,5108,596047.363050000040000,4359185.902929999900000
3762,94,95,95,60504.603137300001000,5373,5374,617912.685949999960000,4359243.197010000200000
3763,84,85,85,67649.993193000002000,4749,4750,585216.181344000040000,4359613.429979999500000
3764,87,88,88,106637.417120000000000,4399,4400,563974.383051999960000,4359689.266900000200000
3765,85,86,86,71371.727878399994000,5020,5021,595655.779049000000000,4359947.903959999800000
3766,94,95,95,60504.603137300001000,5289,5290,617727.477245999970000,4360036.948950000100000
3767,84,85,85,67649.993193000002000,4674,4675,585386.047711999970000,4360424.784980000000000
3768,87,88,88,106637.417120000000000,4330,4331,564062.038604000000000,4360544.461020000300000
3769,94,95,95,60504.603137300001000,5290,5291,618269.874174000000000,4360685.178969999800000
3770,85,86,86,71371.727878399994000,5021,5022,595571.112168999970000,4360731.071960000300000
3771,84,85,85,67649.993193000002000,4675,4676,585822.611039999990000,4361152.389980000400000
3772,87,88,88,106637.417120000000000,4255,4256,564221.169100000060000,4361485.693909999900000
3773,94,95,95,60504.603137300001000,5291,5292,618574.145662999940000,4361492.159959999800000
3774,85,86,86,71371.727878399994000,4931,4932,595782.779240999950000,4361577.741019999600000
3775,84,85,85,67649.993193000002000,4676,4677,585544.798047999970000,4361959.370969999600000
3776,94,95,95,60504.603137300001000,5292,5293,618904.875518999990000,4362219.765979999700000
3777,87,88,88,106637.417120000000000,4256,4257,564478.248140000040000,4362391.609950000400000
3778,85,86,86,71371.727878399994000,4846,4847,596079.113193999980000,4362434.991960000200000
3779,84,85,85,67649.993193000002000,4607,4608,585386.047711999970000,4362726.663900000000000
3780,94,95,95,60504.603137300001000,5211,5212,618984.250751000010000,4362973.829979999900000
3781,87,88,88,106637.417120000000000,4183,4184,564699.840075999960000,4363092.315990000000000
3782,85,86,86,71371.727878399994000,4847,4848,596174.363370000040000,4363271.076949999700000
3783,94,95,95,60504.603137300001000,5210,5211,618203.728253999960000,4363344.247000000400000
3784,84,85,85,67649.993193000002000,4541,4542,585253.755743999970000,4363520.415959999900000
3785,87,88,88,106637.417120000000000,4184,4185,565008.455373000000000,4363891.091930000100000
3786,85,86,86,71371.727878399994000,4848,4849,596364.863849999970000,4364043.661919999900000
3787,94,95,95,60504.603137300001000,5128,5129,618269.874174000000000,4364270.290910000000000
3788,84,85,85,67649.993193000002000,4542,4543,585161.151455000040000,4364353.854940000000000
3789,84,85,85,67649.993193000002000,4543,4544,585901.986272000010000,4364380.312920000400000
3790,87,88,88,106637.417120000000000,4185,4186,565426.569804999980000,4364660.770910000400000
3791,85,86,86,71371.727878399994000,4849,4850,596565.947497999990000,4364826.830939999800000
3792,84,85,85,67649.993193000002000,4544,4545,585981.361375999990000,4365134.376919999700000
3793,94,95,95,60504.603137300001000,5129,5130,618388.936957999950000,4365183.104989999900000
3794,87,88,88,106637.417120000000000,4101,4102,565953.150157999950000,4365369.357920000300000
3795,85,86,86,71371.727878399994000,4850,4851,596862.281450000010000,4365588.831960000100000
3796,94,95,95,60504.603137300001000,5042,5043,617648.102141999990000,4365632.898009999700000
3797,84,85,85,67649.993193000002000,4545,4546,585769.694304000000000,4365888.440929999600000
3798,87,88,88,106637.417120000000000,4102,4103,566248.931278000000000,4366172.519899999700000
3799,84,85,85,67649.993193000002000,4546,4547,586378.237152999970000,4366377.922009999900000
3800,94,95,95,60504.603137300001000,5043,5044,617277.684733000000000,4366400.190940000100000
3801,85,86,86,71371.727878399994000,4852,4853,596814.768746000020000,4366425.325919999700000
3802,87,88,88,106637.417120000000000,4103,4104,566660.597454000030000,4366900.861920000100000
3803,84,85,85,67649.993193000002000,4547,4548,586536.987488999960000,4367211.360990000000000
3804,85,86,86,71371.727878399994000,4853,4854,597200.948842999990000,4367218.668890000300000
3805,94,95,95,60504.603137300001000,4955,4956,617224.767997000020000,4367233.629920000200000
3806,87,88,88,106637.417120000000000,4022,4023,567004.772047000010000,4367713.019999999600000
3807,85,86,86,71371.727878399994000,4766,4767,596894.143978000040000,4367906.995930000200000
3808,94,95,95,60504.603137300001000,4954,4955,617105.705340999990000,4367987.693920000500000
3809,84,85,85,67649.993193000002000,4484,4485,586457.612384999990000,4368005.111899999900000
3810,94,95,95,60504.603137300001000,4871,4872,617820.081662000040000,4368291.964900000000000
3811,94,95,95,60504.603137300001000,4872,4873,618507.999743000020000,4368371.340900000200000
3812,94,95,95,60504.603137300001000,4873,4874,619314.980479000020000,4368424.256989999700000
3813,87,88,88,106637.417120000000000,4023,4024,566970.442574999990000,4368479.863900000200000
3814,85,86,86,71371.727878399994000,4767,4768,597095.115242999980000,4368763.837919999800000
3815,84,85,85,67649.993193000002000,4485,4486,586431.154016999990000,4368798.863970000300000
3816,94,95,95,60504.603137300001000,4874,4875,619897.064959999990000,4368940.195940000000000
3817,87,88,88,106637.417120000000000,4024,4025,567077.209294999950000,4369294.370910000100000
3818,85,86,86,71371.727878399994000,4769,4770,597084.531946999950000,4369483.506020000200000
3819,94,95,95,60504.603137300001000,4876,4877,620584.983039999960000,4369522.279900000400000
3820,84,85,85,67649.993193000002000,4486,4487,586431.154016999990000,4369592.615899999600000
3821,94,95,95,60504.603137300001000,4962,4963,621391.963776999970000,4369839.780960000100000
3822,87,88,88,106637.417120000000000,4025,4026,567226.089294999950000,4370171.438950000300000
3823,85,86,86,71371.727878399994000,4693,4694,596999.864937999980000,4370330.174949999900000
3824,84,85,85,67649.993193000002000,4423,4424,586179.799264000030000,4370333.449950000300000
3825,94,95,95,60504.603137300001000,4879,4880,622026.965121999970000,4370448.323939999600000
3826,87,88,88,106637.417120000000000,4027,4028,567330.563791000050000,4370881.215970000300000
3827,85,86,86,71371.727878399994000,4772,4773,597073.948523000000000,4371071.010019999900000
3828,84,85,85,67649.993193000002000,4424,4425,586272.403681000000000,4371193.347939999800000
3829,94,95,95,60504.603137300001000,4880,4881,622212.173825999950000,4371334.679910000400000
3830,87,88,88,106637.417120000000000,3946,3947,567313.442510999970000,4371756.440929999600000
3831,85,86,86,71371.727878399994000,4696,4697,596872.864746000040000,4371907.095010000300000
3832,84,85,85,67649.993193000002000,4352,4353,585822.611039999990000,4371973.869920000400000
3833,94,95,95,60504.603137300001000,4881,4882,622265.090562000060000,4372035.826910000300000
3834,87,88,88,106637.417120000000000,3947,3948,567431.921999000010000,4372578.968930000400000
3835,85,86,86,71371.727878399994000,4697,4698,596470.697322000050000,4372605.595999999900000
3836,84,85,85,67649.993193000002000,4353,4354,586100.424160000050000,4372741.162979999600000
3837,94,95,95,60504.603137300001000,4882,4883,622159.256962000040000,4372908.953959999600000
3838,84,85,85,67649.993193000002000,4356,4357,586748.654560999940000,4373204.184930000500000
3839,87,88,88,106637.417120000000000,3948,3949,567897.771982999980000,4373274.079970000300000
3840,85,86,86,71371.727878399994000,4625,4626,596629.447530000000000,4373441.680999999900000
3841,94,95,95,60504.603137300001000,4793,4794,622198.944642000020000,4373702.705000000100000
3842,87,88,88,106637.417120000000000,3949,3950,568533.918031999960000,4373837.943909999900000
3843,87,88,88,106637.417120000000000,3950,3951,569314.043729000030000,4373850.126950000400000
3844,84,85,85,67649.993193000002000,4357,4358,586470.841569000040000,4373971.477989999600000
3845,84,85,85,67649.993193000002000,4278,4279,585677.090015999970000,4374050.853989999700000
3846,85,86,86,71371.727878399994000,4560,4561,596597.697642000040000,4374277.765990000200000
3847,87,88,88,106637.417120000000000,3951,3952,569721.425489000040000,4374475.657960000400000
3848,94,95,95,60504.603137300001000,4715,4716,622437.070081999990000,4374536.143969999600000
3849,94,95,95,60504.603137300001000,4716,4717,623191.134083000010000,4374708.124010000400000
3850,84,85,85,67649.993193000002000,4279,4280,585280.214240000000000,4374778.458979999600000
3851,87,88,88,106637.417120000000000,4034,4035,570188.715473999970000,4374945.881959999900000
3852,94,95,95,60504.603137300001000,4797,4798,623812.906242999950000,4374985.936999999900000
3853,85,86,86,71371.727878399994000,4561,4562,597095.115242999980000,4375029.183969999700000
3854,94,95,95,60504.603137300001000,4888,4889,624581.887492000010000,4375217.860969999800000
3855,84,85,85,67649.993193000002000,4280,4281,585372.818528000030000,4375532.522979999900000
3856,85,86,86,71371.727878399994000,4628,4629,597708.949738999950000,4375600.684899999800000
3857,84,85,85,67649.993193000002000,4360,4361,586179.799264000030000,4375611.897959999700000
3858,87,88,88,106637.417120000000000,3953,3954,570169.230034000010000,4375795.928930000400000
3859,85,86,86,71371.727878399994000,4563,4564,598164.034027999970000,4376309.769960000200000
3860,84,85,85,67649.993193000002000,4282,4283,586457.612384999990000,4376339.503970000000000
3861,87,88,88,106637.417120000000000,3870,3871,570583.262034000010000,4376524.426980000000000
3862,85,86,86,71371.727878399994000,4564,4565,598608.534892000030000,4377082.354919999800000
3863,87,88,88,106637.417120000000000,3871,3872,571206.012114000040000,4377099.261930000000000
3864,87,88,88,106637.417120000000000,3872,3873,572000.677970999970000,4377123.912940000200000
3865,84,85,85,67649.993193000002000,4283,4284,586193.028447999970000,4377188.817900000100000
3866,87,88,88,106637.417120000000000,3958,3959,572808.535251999970000,4377604.663909999700000
3867,85,86,86,71371.727878399994000,4565,4566,599105.952620000000000,4377770.273000000000000
3868,84,85,85,67649.993193000002000,4206,4207,585928.444640000000000,4378003.736940000200000
3869,87,88,88,106637.417120000000000,3875,3876,573471.929557000050000,4378319.960939999700000
3870,85,86,86,71371.727878399994000,4502,4503,599539.870060999990000,4378437.023980000100000
3871,84,85,85,67649.993193000002000,4207,4208,585716.777568000020000,4378808.071019999700000
3872,87,88,88,106637.417120000000000,3960,3961,574206.727637000030000,4378949.474919999900000
3873,85,86,86,71371.727878399994000,4438,4439,599984.371052999980000,4379135.525990000000000
3874,84,85,85,67649.993193000002000,4208,4209,585843.777759999970000,4379548.905960000100000
3875,87,88,88,106637.417120000000000,3877,3878,574855.974741999990000,4379668.703979999800000
3876,84,85,85,67649.993193000002000,4286,4287,586658.696033000010000,4379675.906920000000000
3877,85,86,86,71371.727878399994000,4439,4440,600524.122093999990000,4379781.109989999800000
3878,84,85,85,67649.993193000002000,4287,4288,586404.695649000000000,4380332.073959999700000
3879,85,86,86,71371.727878399994000,4440,4441,601180.290030000030000,4380373.777900000100000
3880,87,88,88,106637.417120000000000,3796,3797,574768.662230000020000,4380446.580969999500000
3881,84,85,85,67649.993193000002000,4209,4210,585632.110687999990000,4380586.074989999600000
3882,85,86,86,71371.727878399994000,4442,4443,601825.874671000060000,4380955.863020000000000
3883,87,88,88,106637.417120000000000,3797,3798,574863.912405999960000,4381184.769899999700000
3884,84,85,85,67649.993193000002000,4210,4211,585833.194463999940000,4381379.826919999900000
3885,85,86,86,71371.727878399994000,4443,4444,602524.376047999950000,4381400.364009999700000
3886,87,88,88,106637.417120000000000,3798,3799,575414.649814000000000,4381839.863920000400000
3887,85,86,86,71371.727878399994000,4445,4446,602937.126896000000000,4382141.197929999800000
3888,84,85,85,67649.993193000002000,4129,4130,586200.433376000030000,4382166.558960000100000
3889,87,88,88,106637.417120000000000,3720,3721,575983.882327000030000,4382473.222000000100000
3890,85,86,86,71371.727878399994000,4446,4447,603572.128241000000000,4382839.699950000300000
3891,84,85,85,67649.993193000002000,4130,4131,586189.849951999960000,4383013.226990000300000
3892,87,88,88,106637.417120000000000,3721,3722,576409.675351000040000,4383281.809899999800000
3893,85,86,86,71371.727878399994000,4447,4448,604027.212400999970000,4383601.700969999700000
3894,84,85,85,67649.993193000002000,4131,4132,586136.933215999980000,4383849.311979999800000
3895,87,88,88,106637.417120000000000,3722,3723,576922.365784000020000,4384045.539950000100000
3896,87,88,88,106637.417120000000000,3723,3724,577723.877336999980000,4384253.800940000500000
3897,85,86,86,71371.727878399994000,4382,4383,604334.129649000010000,4384437.785969999600000
3898,84,85,85,67649.993193000002000,4133,4134,586372.945504999950000,4384650.082929999600000
3899,87,88,88,106637.417120000000000,3804,3805,578523.107161000020000,4384693.151979999600000
3900,84,85,85,67649.993193000002000,4134,4135,587103.197025000000000,4384925.249900000200000
3901,85,86,86,71371.727878399994000,4383,4384,604630.463602000030000,4385220.954990000500000
3902,87,88,88,106637.417120000000000,3725,3726,578657.750873000010000,4385462.793970000000000
3903,84,85,85,67649.993193000002000,4135,4136,587621.781346000030000,4385507.334900000100000
3904,85,86,86,71371.727878399994000,4313,4314,604979.714290000030000,4386035.873010000200000
3905,84,85,85,67649.993193000002000,4136,4137,587357.197537999950000,4386279.919979999800000
3906,87,88,88,106637.417120000000000,3653,3654,578735.509976999950000,4386308.050929999900000
3907,87,88,88,106637.417120000000000,3728,3729,579616.422106000010000,4386390.089970000100000
3908,85,86,86,71371.727878399994000,4314,4315,605297.214962000030000,4386744.957940000100000
3909,87,88,88,106637.417120000000000,3729,3730,580394.769755000020000,4386814.234989999800000
3910,84,85,85,67649.993193000002000,4137,4138,586626.946017000010000,4386851.420909999900000
3911,87,88,88,106637.417120000000000,3730,3731,581247.027676000030000,4387169.459950000000000
3912,87,88,88,106637.417120000000000,3809,3810,582131.776476999980000,4387336.012020000300000
3913,85,86,86,71371.727878399994000,4243,4244,605127.881330000000000,4387633.958900000000000
3914,84,85,85,67649.993193000002000,4138,4139,586531.695840999950000,4387655.756020000200000
3915,87,88,88,106637.417120000000000,3811,3812,582855.112541000010000,4387752.498929999800000
3916,85,86,86,71371.727878399994000,4242,4243,604619.880306000010000,4388311.293940000200000
3917,84,85,85,67649.993193000002000,4057,4058,586457.612384999990000,4388460.090990000400000
3918,87,88,88,106637.417120000000000,3812,3813,583328.544605999950000,4388496.525940000100000
3919,84,85,85,67649.993193000002000,4140,4141,587018.530144999970000,4388915.174900000000000
3920,85,86,86,71371.727878399994000,4241,4242,604207.129456999940000,4389073.295989999500000
3921,84,85,85,67649.993193000002000,4221,4222,588401.771105999940000,4389204.488950000100000
3922,84,85,85,67649.993193000002000,4141,4142,587685.281505999970000,4389232.675950000100000
3923,87,88,88,106637.417120000000000,3813,3814,583450.131806000020000,4389302.488950000100000
3924,85,86,86,71371.727878399994000,4165,4166,603794.378609000010000,4389845.880950000100000
3925,84,85,85,67649.993193000002000,4222,4223,588648.366818999990000,4389846.509940000300000
3926,87,88,88,106637.417120000000000,3735,3736,583445.687134000010000,4390175.910000000100000
3927,84,85,85,67649.993193000002000,4144,4145,588267.365986000050000,4390428.594929999700000
3928,84,85,85,67649.993193000002000,3982,3983,586330.612064999990000,4390587.345010000300000
3929,84,85,85,67649.993193000002000,4062,4063,587124.363744999980000,4390629.677939999800000
3930,85,86,86,71371.727878399994000,4166,4167,604048.379120999950000,4390650.214900000000000
3931,84,85,85,67649.993193000002000,4145,4146,587769.948257999960000,4391010.678899999700000
3932,87,88,88,106637.417120000000000,3736,3737,583613.054046000000000,4391023.340920000300000
3933,84,85,85,67649.993193000002000,3983,3984,585988.766304000050000,4391225.910000000100000
3934,85,86,86,71371.727878399994000,4168,4169,604365.879792999940000,4391539.217009999800000
3935,84,85,85,67649.993193000002000,3984,3985,586531.695840999950000,4391793.846900000200000
3936,84,85,85,67649.993193000002000,4064,4065,587417.519073999950000,4391818.577910000500000
3937,87,88,88,106637.417120000000000,3737,3738,583998.383198000030000,4391922.500980000000000
3938,80,81,81,4366.624478920000000,4065,4066,588052.520417999940000,4392315.995889999900000
3939,83,84,84,38912.128655499997000,4065,4066,588052.520417999940000,4392315.995889999900000
3940,84,85,85,67649.993193000002000,4065,4066,588052.520417999940000,4392315.995889999900000
3941,85,86,86,71371.727878399994000,4086,4087,604619.880306000010000,4392364.718969999800000
3942,80,81,81,4366.624478920000000,4066,4067,588859.486691000060000,4392389.324919999600000
3943,87,88,88,106637.417120000000000,3739,3740,584669.339231000050000,4392545.465970000300000
3944,83,84,84,38912.128655499997000,3986,3987,587541.318241999950000,4392829.073909999800000
3945,80,81,81,4366.624478920000000,3989,3990,589349.678179000040000,4392831.458929999700000
3946,85,86,86,71371.727878399994000,4009,4010,604884.464242000020000,4393126.719990000100000
3947,87,88,88,106637.417120000000000,3740,3741,584636.969439000010000,4393331.729910000200000
3948,80,81,81,4366.624478920000000,3909,3910,589386.547298999970000,4393481.610999999600000
3949,83,84,84,38912.128655499997000,3905,3906,587184.130017000020000,4393530.220920000200000
3950,80,81,81,4366.624478920000000,3910,3911,590063.881956000000000,4393862.611960000400000
3951,85,86,86,71371.727878399994000,4007,4008,604810.380658000010000,4393973.388919999800000
3952,87,88,88,106637.417120000000000,3741,3742,584614.661343000010000,4394137.670009999500000
3953,83,84,84,38912.128655499997000,3901,3902,586602.045537000060000,4394165.222009999700000
3954,80,81,81,4366.624478920000000,3911,3912,590688.299877000040000,4394233.030009999900000
3955,85,86,86,71371.727878399994000,3928,3929,604884.464242000020000,4394735.389940000100000
3956,83,84,84,38912.128655499997000,3904,3905,586284.544864999950000,4394958.973939999900000
3957,87,88,88,106637.417120000000000,3742,3743,584776.949342999960000,4394959.881980000100000
3958,78,79,79,20099.049183100000000,3833,3834,590695.302116999980000,4394974.844920000100000
3959,79,80,80,19667.863884200000000,3833,3834,590695.302116999980000,4394974.844920000100000
3960,80,81,81,4366.624478920000000,3833,3834,590695.302116999980000,4394974.844920000100000
3961,85,86,86,71371.727878399994000,3929,3930,605043.214449999970000,4395539.724919999900000
3962,85,86,86,71371.727878399994000,3930,3931,605879.299443000000000,4395582.059000000400000
3963,79,80,80,19667.863884200000000,3914,3915,591127.824100999980000,4395686.103930000200000
3964,78,79,79,20099.049183100000000,3834,3835,590387.730915999970000,4395743.772920000400000
3965,85,86,86,71371.727878399994000,3853,3854,606588.384242999950000,4395772.558969999700000
